Company_ID,Governorate,Industry,BI_Implementation_Year,Pre_BI_Decision_Making_Agility_Score,Post_BI_Decision_Making_Agility_Score,Pre_BI_Operational_Efficiency_Index,Post_BI_Operational_Efficiency_Index,Pre_BI_Data_Driven_Decisions_Percentage,Post_BI_Data_Driven_Decisions_Percentage,Revenue_Growth_After_BI_Percentage,Cost_Reduction_After_BI_Percentage,Customer_Satisfaction_Increase_After_BI_Percentage,Market_Share_Increase_After_BI_Percentage,Reference,Decision_Making_Agility_Improvement,Operational_Efficiency_Improvement,Data_Driven_Decisions_Improvement,Data_Source,Has_Negative_Agility_Improvement,Has_Negative_Efficiency_Improvement,Is_Recent_Implementation,Data_Quality_Flag,Reference_Standardized,Data_Last_Verified,Data_Version
1228,Deir ez-Zor,Telecommunications,2017,4.5,8.7,70.5,77.3,42.2,81.3,12.4,6.7,9.4,1.8,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,4.199999999999999,6.799999999999997,39.1,Synthetic,False,False,False,Normal,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1229,Deir ez-Zor,Retail,2023,4.7,7.1,70.3,97.0,27.5,71.1,2.6,8.9,15.1,7.4,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,2.3999999999999995,26.700000000000003,43.6,Synthetic,False,False,True,Preliminary,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1230,Deir ez-Zor,Telecommunications,2017,4.5,8.3,80.0,100.0,34.9,74.1,15.9,6.2,14.3,2.3,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,3.8000000000000007,20.0,39.2,Synthetic,False,False,False,Normal,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1231,Deir ez-Zor,Education,2020,4.3,7.0,76.1,86.3,36.7,81.2,18.6,11.0,15.0,5.4,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,2.7,10.200000000000005,44.5,Synthetic,False,False,False,Normal,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1232,Deir ez-Zor,Telecommunications,2024,3.7,7.5,63.1,84.3,39.9,82.6,22.4,7.1,15.1,6.0,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,3.8,21.2,42.7,Synthetic,False,False,True,Preliminary,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1233,Deir ez-Zor,Retail,2024,5.1,9.0,74.6,94.3,29.3,83.3,9.6,14.3,14.2,2.3,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,3.9,19.700000000000003,54.0,Synthetic,False,False,True,Preliminary,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1234,Deir ez-Zor,Healthcare,2017,5.9,8.7,65.9,74.2,55.7,96.3,20.6,9.8,11.9,7.7,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,2.799999999999999,8.299999999999997,40.6,Synthetic,False,False,False,Normal,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1235,Deir ez-Zor,Manufacturing,2022,5.2,8.6,75.0,90.8,49.6,98.6,25.3,7.4,11.5,6.1,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,3.3999999999999995,15.799999999999995,48.99999999999999,Synthetic,False,False,False,Normal,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1236,Deir ez-Zor,Manufacturing,2020,4.4,7.8,63.6,76.0,34.2,79.7,22.7,10.9,13.8,4.6,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,3.3999999999999995,12.4,45.5,Synthetic,False,False,False,Normal,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1237,Deir ez-Zor,Telecommunications,2024,5.0,9.1,72.8,93.7,42.4,81.4,11.9,12.2,12.2,6.7,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,4.1,20.90000000000001,39.00000000000001,Synthetic,False,False,True,Preliminary,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1238,Deir ez-Zor,Telecommunications,2023,6.3,10.0,76.7,94.8,32.3,76.8,13.4,16.9,15.8,6.9,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,3.7,18.099999999999994,44.5,Synthetic,False,False,True,Preliminary,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1239,Deir ez-Zor,Finance,2019,5.1,7.6,67.7,84.1,45.8,91.4,27.0,7.6,15.4,5.9,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,2.5,16.39999999999999,45.60000000000001,Synthetic,False,False,False,Normal,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1240,Deir ez-Zor,Finance,2024,4.3,8.2,71.0,84.1,38.4,90.8,19.2,8.8,14.5,7.5,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,3.9,13.099999999999994,52.4,Synthetic,False,False,True,Preliminary,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1241,Deir ez-Zor,Retail,2024,4.1,7.7,68.9,88.6,32.7,74.3,24.5,9.9,13.6,4.6,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,3.6000000000000005,19.69999999999999,41.6,Synthetic,False,False,True,Preliminary,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1242,Deir ez-Zor,Healthcare,2018,4.3,8.0,76.1,91.7,57.8,100.0,11.9,11.8,10.6,6.6,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,3.7,15.600000000000009,42.2,Synthetic,False,False,False,Normal,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1243,Deir ez-Zor,Education,2024,3.4,7.2,59.5,72.8,43.1,93.9,16.3,13.2,17.1,7.7,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,3.8,13.299999999999995,50.8,Synthetic,False,False,True,Preliminary,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1244,Deir ez-Zor,Telecommunications,2020,1.9,5.0,76.1,89.3,46.2,87.3,19.2,13.3,9.4,5.9,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,3.1,13.200000000000005,41.1,Synthetic,False,False,False,Normal,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1245,Deir ez-Zor,Retail,2024,4.7,8.0,78.8,99.2,33.4,77.7,18.0,10.6,23.5,6.5,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,3.3,20.40000000000001,44.3,Synthetic,False,False,True,Preliminary,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1246,Deir ez-Zor,Finance,2024,2.2,5.3,53.6,67.8,25.7,71.9,18.5,11.5,11.8,1.7,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,3.1,14.199999999999996,46.2,Synthetic,False,False,True,Preliminary,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1247,Deir ez-Zor,Retail,2017,5.0,9.4,70.6,86.7,26.6,67.8,21.4,14.8,13.5,7.6,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,4.4,16.10000000000001,41.2,Synthetic,False,False,False,Normal,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1248,Deir ez-Zor,Services,2018,3.7,7.0,61.7,79.5,42.8,93.9,10.2,12.3,18.9,7.5,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,3.3,17.799999999999997,51.10000000000001,Synthetic,False,False,False,Normal,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1249,Deir ez-Zor,Services,2018,5.9,8.5,57.9,75.6,20.0,69.4,26.2,8.4,10.7,5.3,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,2.6,17.699999999999996,49.400000000000006,Synthetic,False,False,False,Normal,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1250,Deir ez-Zor,Telecommunications,2023,4.5,7.8,71.7,88.7,48.4,94.8,14.7,16.0,6.3,5.2,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,3.3,17.0,46.4,Synthetic,False,False,True,Preliminary,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1251,Deir ez-Zor,Healthcare,2018,4.8,8.4,61.6,79.0,38.3,80.9,30.0,6.9,16.8,4.4,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,3.6000000000000005,17.4,42.60000000000001,Synthetic,False,False,False,Normal,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1252,Deir ez-Zor,Manufacturing,2017,5.2,9.0,78.9,100.0,42.0,84.2,21.4,9.1,16.4,2.0,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,3.8,21.099999999999994,42.2,Synthetic,False,False,False,Normal,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1253,Deir ez-Zor,Manufacturing,2019,2.5,5.3,73.5,96.0,28.0,75.4,6.2,9.8,17.2,4.0,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,2.8,22.5,47.400000000000006,Synthetic,False,False,False,Normal,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1254,Deir ez-Zor,Education,2023,2.7,6.1,63.4,83.7,31.6,73.3,5.7,11.0,11.6,2.3,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,3.3999999999999995,20.300000000000004,41.7,Synthetic,False,False,True,Preliminary,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1255,Deir ez-Zor,Retail,2019,4.2,7.6,69.7,82.6,58.7,100.0,22.6,13.5,11.7,7.1,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,3.3999999999999995,12.899999999999991,41.3,Synthetic,False,False,False,Normal,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1256,Deir ez-Zor,Healthcare,2019,4.1,6.9,64.4,76.9,50.1,100.0,24.7,15.7,10.8,3.8,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,2.8000000000000007,12.5,49.9,Synthetic,False,False,False,Normal,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1257,Deir ez-Zor,Telecommunications,2018,3.5,7.2,69.3,86.8,51.7,97.9,13.2,7.3,15.3,8.3,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,3.7,17.5,46.2,Synthetic,False,False,False,Normal,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1258,Deir ez-Zor,Services,2019,6.3,9.8,61.8,74.2,36.2,83.7,30.0,12.0,17.5,4.8,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,3.500000000000001,12.400000000000006,47.5,Synthetic,False,False,False,Normal,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1259,Deir ez-Zor,Retail,2022,2.2,5.2,74.5,93.3,28.7,64.1,16.2,9.9,8.4,5.9,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,3.0,18.8,35.39999999999999,Synthetic,False,False,False,Normal,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1260,Deir ez-Zor,Retail,2022,1.8,4.2,65.6,85.6,44.2,90.7,16.1,8.8,9.1,7.5,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,2.4000000000000004,20.0,46.5,Synthetic,False,False,False,Normal,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1261,Deir ez-Zor,Services,2024,4.7,7.9,63.1,75.3,33.8,77.2,3.5,9.4,16.4,7.0,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,3.2,12.199999999999996,43.400000000000006,Synthetic,False,False,True,Preliminary,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1262,Deir ez-Zor,Manufacturing,2017,3.8,7.1,78.7,100.0,44.5,87.3,23.2,3.0,11.2,7.0,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,3.3,21.3,42.8,Synthetic,False,False,False,Normal,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1263,Deir ez-Zor,Retail,2017,5.3,8.9,69.8,86.8,44.7,85.8,13.2,10.5,13.1,1.0,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,3.6000000000000005,17.0,41.1,Synthetic,False,False,False,Normal,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1264,Deir ez-Zor,Retail,2022,4.3,9.0,62.9,79.1,36.1,80.5,16.4,4.2,9.9,5.2,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,4.7,16.199999999999996,44.4,Synthetic,False,False,False,Normal,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1265,Deir ez-Zor,Manufacturing,2019,6.0,8.7,62.8,79.9,56.2,100.0,10.1,8.1,15.7,7.3,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,2.6999999999999997,17.10000000000001,43.8,Synthetic,False,False,False,Normal,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1266,Deir ez-Zor,Education,2020,1.8,5.2,73.9,88.2,32.0,69.6,28.5,7.1,13.4,7.1,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,3.4000000000000004,14.299999999999995,37.6,Synthetic,False,False,False,Normal,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1267,Deir ez-Zor,Finance,2018,3.8,7.2,76.9,93.9,30.9,69.8,10.8,13.9,10.9,3.8,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,3.4000000000000004,17.0,38.9,Synthetic,False,False,False,Normal,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1268,Deir ez-Zor,Manufacturing,2017,4.2,7.2,77.3,100.0,24.9,70.8,13.6,9.2,13.7,4.9,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,3.0,22.700000000000003,45.9,Synthetic,False,False,False,Normal,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1269,Deir ez-Zor,Education,2022,4.7,8.3,69.8,84.9,33.9,73.1,13.1,18.7,8.8,2.3,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,3.6000000000000005,15.100000000000009,39.2,Synthetic,False,False,False,Normal,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1270,Deir ez-Zor,Healthcare,2021,4.2,8.3,71.6,87.2,35.8,78.6,24.0,8.9,4.3,5.3,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,4.1000000000000005,15.600000000000009,42.8,Synthetic,False,False,False,Normal,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1271,Deir ez-Zor,Manufacturing,2020,3.3,6.5,69.6,86.1,37.1,83.4,28.1,13.5,18.8,2.7,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,3.2,16.5,46.3,Synthetic,False,False,False,Normal,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1272,Deir ez-Zor,Services,2023,4.8,8.9,66.2,82.2,44.7,82.6,17.0,9.6,8.2,8.3,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,4.1000000000000005,16.0,37.89999999999999,Synthetic,False,False,True,Preliminary,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1273,Deir ez-Zor,Finance,2017,4.8,8.8,67.7,89.1,46.2,91.3,11.6,4.1,12.8,4.0,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,4.000000000000001,21.39999999999999,45.1,Synthetic,False,False,False,Normal,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1274,Deir ez-Zor,Services,2018,4.2,6.8,71.4,85.0,32.7,73.7,17.6,15.3,12.3,4.3,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,2.6,13.599999999999994,41.0,Synthetic,False,False,False,Normal,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1275,Deir ez-Zor,Telecommunications,2021,2.7,6.3,62.2,80.4,36.5,84.3,17.5,10.0,14.4,11.2,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,3.6,18.200000000000003,47.8,Synthetic,False,False,False,Normal,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1276,Deir ez-Zor,Finance,2023,4.4,7.4,61.0,76.5,32.6,79.8,11.7,16.0,15.6,5.5,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,3.0,15.5,47.2,Synthetic,False,False,True,Preliminary,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1277,Deir ez-Zor,Telecommunications,2019,4.7,8.6,62.7,74.3,46.2,92.1,11.4,7.1,8.5,3.5,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,3.9,11.599999999999994,45.89999999999999,Synthetic,False,False,False,Normal,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1278,Deir ez-Zor,Healthcare,2017,3.7,6.5,66.1,84.5,36.8,85.9,21.7,3.4,14.6,7.1,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,2.8,18.40000000000001,49.10000000000001,Synthetic,False,False,False,Normal,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1279,Deir ez-Zor,Education,2023,3.9,6.3,67.8,85.5,29.4,68.6,17.9,9.2,10.4,5.2,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,2.4,17.700000000000003,39.2,Synthetic,False,False,True,Preliminary,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1280,Deir ez-Zor,Finance,2017,5.0,8.1,55.8,71.6,29.9,75.6,20.5,3.1,15.7,2.5,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,3.1,15.799999999999995,45.7,Synthetic,False,False,False,Normal,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1281,Deir ez-Zor,Finance,2018,3.0,5.6,70.2,86.4,38.8,89.7,14.1,10.5,18.6,6.2,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,2.6,16.200000000000003,50.900000000000006,Synthetic,False,False,False,Normal,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1282,Deir ez-Zor,Manufacturing,2024,3.1,7.2,61.9,91.5,53.3,94.9,18.6,13.5,15.8,6.7,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,4.1,29.6,41.60000000000001,Synthetic,False,False,True,Preliminary,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1283,Deir ez-Zor,Finance,2018,4.0,7.1,73.8,93.0,42.4,90.1,5.6,11.6,13.3,10.0,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,3.1,19.200000000000003,47.7,Synthetic,False,False,False,Normal,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1284,Deir ez-Zor,Manufacturing,2020,4.5,8.1,79.7,99.6,43.4,89.0,15.4,10.1,9.1,5.4,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,3.6,19.89999999999999,45.6,Synthetic,False,False,False,Normal,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1285,Deir ez-Zor,Manufacturing,2020,4.3,7.3,69.3,81.2,57.5,100.0,17.6,6.1,12.4,9.2,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,3.0,11.900000000000006,42.5,Synthetic,False,False,False,Normal,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1286,Deir ez-Zor,Services,2022,5.1,8.1,57.4,74.3,37.6,86.2,20.4,17.2,17.6,4.2,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,3.0,16.9,48.6,Synthetic,False,False,False,Normal,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1287,Deir ez-Zor,Manufacturing,2020,6.0,8.4,78.5,97.7,41.2,92.0,27.0,13.0,14.4,7.1,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,2.4000000000000004,19.200000000000003,50.8,Synthetic,False,False,False,Normal,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1288,Deir ez-Zor,Healthcare,2021,4.0,7.2,61.3,77.7,36.4,78.6,19.4,8.8,14.5,1.1,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,3.2,16.400000000000006,42.2,Synthetic,False,False,False,Normal,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1289,Deir ez-Zor,Education,2023,4.3,7.6,65.5,82.5,25.1,71.2,22.6,12.3,16.9,6.0,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,3.3,17.0,46.1,Synthetic,False,False,True,Preliminary,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1290,Deir ez-Zor,Services,2021,5.2,7.5,61.4,85.5,20.0,64.2,25.9,9.8,10.5,5.8,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,2.3,24.1,44.2,Synthetic,False,False,False,Normal,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1291,Deir ez-Zor,Manufacturing,2017,3.7,7.6,77.9,95.0,27.0,69.6,17.3,12.4,7.8,3.4,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,3.9,17.099999999999994,42.6,Synthetic,False,False,False,Normal,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1292,Deir ez-Zor,Retail,2022,3.7,6.2,80.0,100.0,37.3,85.3,17.7,14.0,13.0,5.7,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,2.5,20.0,48.0,Synthetic,False,False,False,Normal,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1293,Deir ez-Zor,Education,2017,4.3,6.7,80.0,93.9,27.2,71.1,12.4,10.0,15.3,8.2,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,2.4000000000000004,13.900000000000006,43.89999999999999,Synthetic,False,False,False,Normal,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1294,Deir ez-Zor,Healthcare,2023,4.5,8.0,55.2,75.2,26.3,78.8,15.9,9.4,8.9,3.8,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,3.5,20.0,52.5,Synthetic,False,False,True,Preliminary,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1295,Deir ez-Zor,Manufacturing,2019,2.7,6.8,76.2,92.8,42.6,87.2,30.0,6.8,12.9,4.3,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,4.1,16.599999999999994,44.6,Synthetic,False,False,False,Normal,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1296,Deir ez-Zor,Retail,2021,2.8,7.4,59.3,77.9,23.7,66.9,21.2,6.7,14.9,4.7,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,4.6000000000000005,18.60000000000001,43.2,Synthetic,False,False,False,Normal,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1297,Deir ez-Zor,Services,2022,3.8,7.1,69.0,89.2,39.9,85.3,17.0,10.7,18.0,7.2,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,3.3,20.200000000000003,45.4,Synthetic,False,False,False,Normal,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1298,Deir ez-Zor,Retail,2018,4.3,7.7,60.0,82.8,20.0,64.4,25.7,4.4,14.1,3.6,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,3.4000000000000004,22.8,44.400000000000006,Synthetic,False,False,False,Normal,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1299,Deir ez-Zor,Education,2018,4.0,7.8,69.1,78.7,30.7,79.1,21.3,17.7,19.8,4.6,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,3.8,9.600000000000009,48.39999999999999,Synthetic,False,False,False,Normal,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1300,Deir ez-Zor,Manufacturing,2019,3.3,6.2,51.7,75.8,54.4,95.3,17.1,10.6,8.0,1.0,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,2.9000000000000004,24.099999999999994,40.9,Synthetic,False,False,False,Normal,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1301,Deir ez-Zor,Telecommunications,2024,4.0,7.4,77.9,94.4,41.3,88.8,22.0,7.6,12.7,6.9,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,3.4000000000000004,16.5,47.5,Synthetic,False,False,True,Preliminary,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1302,Deir ez-Zor,Services,2024,6.1,8.9,69.1,89.4,34.7,81.2,19.5,3.9,14.3,2.5,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,2.8000000000000007,20.30000000000001,46.5,Synthetic,False,False,True,Preliminary,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1303,Deir ez-Zor,Healthcare,2018,4.2,8.3,71.3,84.6,30.4,72.8,21.0,11.8,8.6,2.3,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,4.1000000000000005,13.299999999999995,42.4,Synthetic,False,False,False,Normal,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
1304,Deir ez-Zor,Healthcare,2023,6.5,9.8,80.0,93.0,25.2,65.7,26.0,17.8,8.8,4.2,Synthetic Data Model (2025) - Simulated BI Impact in Deir ez-Zor,3.3000000000000007,13.0,40.5,Synthetic,False,False,True,Preliminary,Synthetic Data Model (2025) - Simulated BI Impact Analysis,2025-12-04,1.1
